freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	cycle number	
1.2588864E+005	8.2969906E+004	2.1950513E+005	2.3466253E+005	-6.9294098E+001	5.400000000000000E+001
1.0001951E+005	9.0546516E+004	2.6827072E+005	2.8313928E+005	-7.1349472E+001	5.400000000000000E+001
7.9433578E+004	9.9781047E+004	3.2831728E+005	3.4314500E+005	-7.3095108E+001	5.400000000000000E+001
6.3095688E+004	1.1182314E+005	4.0128922E+005	4.1657828E+005	-7.4428986E+001	5.400000000000000E+001
5.0117172E+004	8.6525070E+004	4.9802472E+005	5.0548513E+005	-8.0144012E+001	5.400000000000000E+001
3.9814441E+004	9.1489961E+004	6.1994800E+005	6.2666256E+005	-8.1605064E+001	5.400000000000000E+001
3.1621082E+004	1.0193975E+005	7.7648981E+005	7.8315269E+005	-8.2520821E+001	5.400000000000000E+001
2.5117180E+004	1.1664170E+005	9.7620150E+005	9.8314531E+005	-8.3186302E+001	5.400000000000000E+001
1.9951164E+004	1.3125708E+005	1.2123164E+006	1.2194013E+006	-8.3820679E+001	5.400000000000000E+001
1.5849604E+004	1.5443878E+005	1.5236020E+006	1.5314093E+006	-8.4212029E+001	5.400000000000000E+001
1.2587890E+004	1.9431719E+005	1.8907739E+006	1.9007328E+006	-8.4132240E+001	5.400000000000000E+001
1.0019525E+004	2.6163102E+005	2.3750208E+006	2.3893878E+006	-8.3713676E+001	5.400000000000000E+001
8.0808101E+003	3.4698641E+005	2.9204160E+006	2.9409573E+006	-8.3224220E+001	5.400000000000000E+001
6.4205449E+003	4.7729513E+005	3.6227620E+006	3.6540683E+006	-8.2494568E+001	5.400000000000000E+001
5.0116030E+003	1.2632388E+006	7.1800465E+006	7.2903250E+006	-8.0021652E+001	5.400000000000000E+001
3.9812698E+003	1.7881233E+006	8.8431930E+006	9.0221640E+006	-7.8568733E+001	5.400000000000000E+001
3.1630396E+003	2.5632248E+006	1.0835644E+007	1.1134689E+007	-7.6691048E+001	5.400000000000000E+001
2.5124102E+003	3.6429270E+006	1.3157769E+007	1.3652758E+007	-7.4524445E+001	5.400000000000000E+001
1.9956379E+003	5.1462805E+006	1.5726513E+007	1.6547127E+007	-7.1880043E+001	5.400000000000000E+001
1.5844926E+003	6.9720055E+006	1.8232470E+007	1.9520036E+007	-6.9073395E+001	5.400000000000000E+001
1.2587904E+003	9.0724590E+006	2.1173260E+007	2.3035114E+007	-6.6805511E+001	5.400000000000000E+001
9.9968164E+002	1.1442711E+007	2.4319776E+007	2.6877260E+007	-6.4802521E+001	5.400000000000000E+001
7.9423932E+002	1.1365338E+007	4.4970644E+007	4.6384584E+007	-7.5816750E+001	5.400000000000000E+001
6.3100977E+002	1.6047791E+007	5.4859020E+007	5.7158060E+007	-7.3694336E+001	5.400000000000000E+001
5.0112231E+002	2.2764032E+007	6.5850568E+007	6.9674232E+007	-7.0930130E+001	5.400000000000000E+001
3.9808899E+002	3.3239654E+007	7.9773624E+007	8.6421672E+007	-6.7379738E+001	5.400000000000000E+001
3.1631589E+002	4.5390180E+007	9.1215312E+007	1.0188474E+008	-6.3544338E+001	5.400000000000000E+001
2.5120601E+002	6.1331008E+007	1.0284309E+008	1.1974219E+008	-5.9190044E+001	5.400000000000000E+001
1.9955261E+002	8.2081576E+007	1.1410130E+008	1.4055779E+008	-5.4269718E+001	5.400000000000000E+001
1.5852898E+002	1.0606229E+008	1.2107976E+008	1.6096434E+008	-4.8782600E+001	5.400000000000000E+001
1.2592673E+002	1.2818414E+008	1.2636662E+008	1.7999915E+008	-4.4590908E+001	5.400000000000000E+001
9.9968163E+001	1.4915930E+008	1.2886049E+008	1.9711296E+008	-4.0824127E+001	5.400000000000000E+001
7.9415733E+001	1.6823544E+008	1.2985042E+008	2.1251893E+008	-3.7662308E+001	5.400000000000000E+001
6.3082275E+001	6.3884828E+007	7.9509685E+006	6.4377708E+007	-7.0944290E+000	5.400000000000000E+001
5.0112232E+001	2.1084579E+008	1.2728781E+008	2.4628872E+008	-3.1119421E+001	5.400000000000000E+001
3.9808899E+001	2.3383070E+008	1.2613177E+008	2.6568030E+008	-2.8343084E+001	5.400000000000000E+001
3.1629576E+001	2.2605754E+008	1.1092345E+008	2.5180552E+008	-2.6136578E+001	5.400000000000000E+001
2.5120600E+001	2.8259507E+008	1.2493861E+008	3.0898160E+008	-2.3850786E+001	5.400000000000000E+001
1.9955261E+001	2.9599907E+008	1.0863711E+008	3.1530538E+008	-2.0154066E+001	5.400000000000000E+001
1.5846863E+001	3.1744499E+008	8.9925384E+007	3.2993619E+008	-1.5816294E+001	5.400000000000000E+001
1.2587234E+001	3.3608022E+008	9.8438560E+007	3.5020003E+008	-1.6325413E+001	5.400000000000000E+001
9.9968157E+000	3.4961091E+008	8.2368168E+007	3.5918282E+008	-1.3257100E+001	5.400000000000000E+001
7.9395618E+000	3.6101581E+008	7.4390824E+007	3.6860061E+008	-1.1643383E+001	5.400000000000000E+001
6.3131294E+000	3.6796944E+008	6.2466500E+007	3.7323395E+008	-9.6346807E+000	5.400000000000000E+001
5.0128322E+000	3.7484771E+008	5.2670952E+007	3.7853011E+008	-7.9984326E+000	5.400000000000000E+001
3.9819028E+000	3.8460477E+008	4.6600840E+007	3.8741770E+008	-6.9085960E+000	5.400000000000000E+001
3.1603944E+000	3.8625693E+008	3.8058668E+007	3.8812739E+008	-5.6273036E+000	5.400000000000000E+001
2.5108454E+000	3.9954707E+008	3.3782848E+007	4.0097274E+008	-4.8330264E+000	5.400000000000000E+001
1.9955261E+000	3.8955270E+008	2.4249116E+007	3.9030672E+008	-3.5619867E+000	5.400000000000000E+001
1.5840454E+000	3.9137485E+008	1.7505002E+007	3.9176611E+008	-2.5609586E+000	5.400000000000000E+001
1.2595726E+000	3.9381770E+008	1.2303286E+007	3.9400982E+008	-1.7893995E+000	5.400000000000000E+001
1.0004489E+000	3.9614890E+008	5.9601540E+006	3.9619373E+008	-8.6196357E-001	5.400000000000000E+001
1.0000193E+006	2.1675906E+004	6.8888102E+004	7.2217836E+004	-7.2533615E+001	5.500000000000000E+001
7.9432600E+005	3.2350611E+004	7.4830508E+004	8.1524023E+004	-6.6620277E+001	5.500000000000000E+001
6.3095688E+005	4.0736527E+004	8.1128063E+004	9.0781203E+004	-6.3337574E+001	5.500000000000000E+001
5.0119131E+005	4.8661145E+004	8.8386906E+004	1.0089674E+005	-6.1165150E+001	5.500000000000000E+001
3.9810538E+005	5.5882164E+004	9.8723570E+004	1.1344232E+005	-6.0488106E+001	5.500000000000000E+001
3.1623041E+005	6.1672148E+004	1.1154908E+005	1.2746235E+005	-6.1063107E+001	5.500000000000000E+001
2.5119134E+005	6.6606758E+004	1.2911856E+005	1.4528614E+005	-6.2712719E+001	5.500000000000000E+001
1.9952144E+005	7.1856273E+004	1.5253467E+005	1.6861242E+005	-6.4775742E+001	5.500000000000000E+001
1.5848630E+005	7.7086391E+004	1.8118103E+005	1.9689814E+005	-6.6951889E+001	5.500000000000000E+001
1.2588864E+005	8.3506219E+004	2.1945120E+005	2.3480230E+005	-6.9167030E+001	5.500000000000000E+001
1.0001951E+005	9.1194266E+004	2.6858472E+005	2.8364441E+005	-7.1245789E+001	5.500000000000000E+001
7.9433578E+004	9.9448328E+004	3.2726963E+005	3.4204588E+005	-7.3097404E+001	5.500000000000000E+001
6.3095688E+004	1.1332113E+005	4.0160747E+005	4.1728916E+005	-7.4242584E+001	5.500000000000000E+001
5.0117172E+004	8.6786734E+004	4.9658319E+005	5.0410991E+005	-8.0086662E+001	5.500000000000000E+001
3.9814441E+004	9.2892813E+004	6.2040394E+005	6.2731981E+005	-8.1484390E+001	5.500000000000000E+001
3.1621082E+004	1.0259832E+005	7.7394438E+005	7.8071525E+005	-8.2448586E+001	5.500000000000000E+001
2.5117180E+004	1.1808253E+005	9.7392144E+005	9.8105375E+005	-8.3086952E+001	5.500000000000000E+001
1.9951164E+004	1.3591613E+005	1.2049605E+006	1.2126018E+006	-8.3564400E+001	5.500000000000000E+001
1.5849604E+004	1.6515938E+005	1.5150125E+006	1.5239884E+006	-8.3778458E+001	5.500000000000000E+001
1.2587890E+004	2.0703025E+005	1.8770229E+006	1.8884058E+006	-8.3705879E+001	5.500000000000000E+001
1.0019525E+004	2.8032553E+005	2.3589438E+006	2.3755418E+006	-8.3223030E+001	5.500000000000000E+001
8.0808101E+003	3.7264931E+005	2.8971575E+006	2.9210253E+006	-8.2670525E+001	5.500000000000000E+001
6.4205449E+003	4.9156475E+005	3.5922498E+006	3.6257268E+006	-8.2208023E+001	5.500000000000000E+001
5.0116030E+003	1.3181066E+006	7.0999535E+006	7.2212705E+006	-7.9482773E+001	5.500000000000000E+001
3.9812698E+003	1.8491726E+006	8.7461020E+006	8.9394490E+006	-7.8061867E+001	5.500000000000000E+001
3.1630396E+003	2.6399213E+006	1.0664924E+007	1.0986801E+007	-7.6096863E+001	5.500000000000000E+001
2.5124102E+003	3.6875888E+006	1.2914249E+007	1.3430418E+007	-7.4063614E+001	5.500000000000000E+001
1.9956379E+003	5.0837250E+006	1.5408528E+007	1.6225504E+007	-7.1740761E+001	5.500000000000000E+001
1.5844926E+003	6.8702590E+006	1.8134468E+007	1.9392250E+007	-6.9250763E+001	5.500000000000000E+001
1.2587904E+003	8.9494430E+006	2.1083416E+007	2.2904212E+007	-6.6999855E+001	5.500000000000000E+001
9.9968164E+002	1.1305503E+007	2.4215784E+007	2.6724868E+007	-6.4973770E+001	5.500000000000000E+001
7.9423932E+002	1.1422211E+007	4.4891348E+007	4.6321700E+007	-7.5724510E+001	5.500000000000000E+001
6.3100977E+002	1.6356185E+007	5.4677836E+007	5.7071800E+007	-7.3346107E+001	5.500000000000000E+001
5.0112231E+002	2.3112976E+007	6.5584752E+007	6.9538256E+007	-7.0586838E+001	5.500000000000000E+001
3.9808899E+002	3.3838136E+007	7.9260632E+007	8.6181592E+007	-6.6881279E+001	5.500000000000000E+001
3.1631589E+002	4.5576504E+007	9.0855520E+007	1.0164617E+008	-6.3359955E+001	5.500000000000000E+001
2.5120601E+002	6.1553960E+007	1.0129915E+008	1.1853442E+008	-5.8715237E+001	5.500000000000000E+001
1.9955261E+002	8.2245736E+007	1.1327751E+008	1.3998627E+008	-5.4018276E+001	5.500000000000000E+001
1.5852898E+002	1.0565919E+008	1.1958030E+008	1.5957229E+008	-4.8536713E+001	5.500000000000000E+001
1.2592673E+002	1.2766885E+008	1.2399926E+008	1.7797514E+008	-4.4164623E+001	5.500000000000000E+001
9.9968163E+001	1.4897637E+008	1.2781070E+008	1.9628941E+008	-4.0627155E+001	5.500000000000000E+001
7.9415733E+001	1.6867138E+008	1.2783272E+008	2.1163941E+008	-3.7157772E+001	5.500000000000000E+001
6.3082275E+001	6.0238008E+007	1.9780056E+007	6.3402432E+007	-1.8178371E+001	5.500000000000000E+001
5.0112232E+001	2.0941440E+008	1.2888826E+008	2.4589952E+008	-3.1611044E+001	5.500000000000000E+001
3.9808899E+001	2.3139277E+008	1.2778528E+008	2.6433254E+008	-2.8909414E+001	5.500000000000000E+001
3.1629576E+001	2.2581989E+008	1.3062066E+008	2.6087618E+008	-3.0046312E+001	5.500000000000000E+001
2.5120600E+001	2.8356090E+008	1.1836311E+008	3.0727286E+008	-2.2656483E+001	5.500000000000000E+001
1.9955261E+001	2.9205158E+008	1.1532570E+008	3.1399706E+008	-2.1548136E+001	5.500000000000000E+001
1.5846863E+001	2.9638032E+008	1.0394491E+008	3.1407936E+008	-1.9326513E+001	5.500000000000000E+001
1.2587234E+001	3.3738832E+008	8.3292024E+007	3.4751754E+008	-1.3867489E+001	5.500000000000000E+001
9.9968157E+000	3.4666413E+008	8.4477128E+007	3.5680864E+008	-1.3695245E+001	5.500000000000000E+001
7.9395618E+000	3.5948106E+008	7.2939736E+007	3.6680627E+008	-1.1469768E+001	5.500000000000000E+001
6.3131294E+000	3.6808669E+008	6.4687128E+007	3.7372749E+008	-9.9673147E+000	5.500000000000000E+001
5.0128322E+000	3.7539011E+008	5.4779552E+007	3.7936595E+008	-8.3023996E+000	5.500000000000000E+001
3.9819028E+000	3.8434595E+008	4.2255784E+007	3.8666182E+008	-6.2740178E+000	5.500000000000000E+001
3.1603944E+000	3.8626592E+008	4.0612200E+007	3.8839504E+008	-6.0020566E+000	5.500000000000000E+001
2.5108454E+000	3.8029709E+008	3.5027164E+007	3.8190675E+008	-5.2623658E+000	5.500000000000000E+001
1.9955261E+000	3.9655274E+008	2.3818878E+007	3.9726742E+008	-3.4373324E+000	5.500000000000000E+001
1.5840454E+000	4.0229488E+008	1.9763912E+007	4.0278006E+008	-2.8125613E+000	5.500000000000000E+001
1.2595726E+000	4.0322608E+008	1.2612945E+007	4.0342330E+008	-1.7916324E+000	5.500000000000000E+001
1.0004489E+000	4.0154627E+008	8.0018640E+006	4.0162598E+008	-1.1416178E+000	5.500000000000000E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.600000000000000E+001
1.0000193E+006	2.1787658E+004	6.7626641E+004	7.1049734E+004	-7.2142326E+001	5.600000000000000E+001
7.9432600E+005	3.2658908E+004	7.4990281E+004	8.1793313E+004	-6.6466461E+001	5.600000000000000E+001
6.3095688E+005	4.1125922E+004	8.0795148E+004	9.0659789E+004	-6.3023235E+001	5.600000000000000E+001
5.0119131E+005	4.9161402E+004	8.8567078E+004	1.0129645E+005	-6.0966427E+001	5.600000000000000E+001
3.9810538E+005	5.6340723E+004	9.8722188E+004	1.1366770E+005	-6.0286610E+001	5.600000000000000E+001
3.1623041E+005	6.1974559E+004	1.1162466E+005	1.2767502E+005	-6.0960751E+001	5.600000000000000E+001
2.5119134E+005	6.7083984E+004	1.2872238E+005	1.4515409E+005	-6.2473618E+001	5.600000000000000E+001
1.9952144E+005	7.2549984E+004	1.5186072E+005	1.6830086E+005	-6.4464317E+001	5.600000000000000E+001
1.5848630E+005	7.7557219E+004	1.8078853E+005	1.9672217E+005	-6.6780952E+001	5.600000000000000E+001
1.2588864E+005	8.3895594E+004	2.1894233E+005	2.3446581E+005	-6.9033875E+001	5.600000000000000E+001
1.0001951E+005	9.0868531E+004	2.6714600E+005	2.8217738E+005	-7.1214493E+001	5.600000000000000E+001
7.9433578E+004	1.0094061E+005	3.2590931E+005	3.4118306E+005	-7.2791206E+001	5.600000000000000E+001
6.3095688E+004	1.1352343E+005	4.0006225E+005	4.1585741E+005	-7.4157944E+001	5.600000000000000E+001
5.0117172E+004	8.7265102E+004	4.9471694E+005	5.0235450E+005	-7.9996277E+001	5.600000000000000E+001
3.9814441E+004	9.5445492E+004	6.1907506E+005	6.2638950E+005	-8.1235466E+001	5.600000000000000E+001
3.1621082E+004	1.0299968E+005	7.7229888E+005	7.7913700E+005	-8.2403427E+001	5.600000000000000E+001
2.5117180E+004	1.1570729E+005	9.7258144E+005	9.7944006E+005	-8.3215454E+001	5.600000000000000E+001
1.9951164E+004	1.3385906E+005	1.2032658E+006	1.2106885E+006	-8.3652145E+001	5.600000000000000E+001
1.5849604E+004	1.6452347E+005	1.5155750E+006	1.5244788E+006	-8.3804512E+001	5.600000000000000E+001
1.2587890E+004	2.0399798E+005	1.8788599E+006	1.8899020E+006	-8.3803360E+001	5.600000000000000E+001
1.0019525E+004	2.7282534E+005	2.3535363E+006	2.3692968E+006	-8.3387703E+001	5.600000000000000E+001
8.0808101E+003	3.6609272E+005	2.8866168E+006	2.9097388E+006	-8.2772095E+001	5.600000000000000E+001
6.4205449E+003	4.9971100E+005	3.5767970E+006	3.6115355E+006	-8.2046738E+001	5.600000000000000E+001
5.0116030E+003	1.3111006E+006	7.0539410E+006	7.1747520E+006	-7.9470711E+001	5.600000000000000E+001
3.9812698E+003	1.8471653E+006	8.6917190E+006	8.8858310E+006	-7.8001999E+001	5.600000000000000E+001
3.1630396E+003	2.5886603E+006	1.0616681E+007	1.0927721E+007	-7.6296982E+001	5.600000000000000E+001
2.5124102E+003	3.6730103E+006	1.2876745E+007	1.3390353E+007	-7.4079536E+001	5.600000000000000E+001
1.9956379E+003	5.0594120E+006	1.5381522E+007	1.6192247E+007	-7.1792519E+001	5.600000000000000E+001
1.5844926E+003	6.8010375E+006	1.8117592E+007	1.9352034E+007	-6.9424713E+001	5.600000000000000E+001
1.2587904E+003	8.8766550E+006	2.1050290E+007	2.2845344E+007	-6.7135429E+001	5.600000000000000E+001
9.9968164E+002	1.1166386E+007	2.4200552E+007	2.6652484E+007	-6.5230911E+001	5.600000000000000E+001
7.9423932E+002	1.1080824E+007	4.4755792E+007	4.6107108E+007	-7.6094109E+001	5.600000000000000E+001
6.3100977E+002	1.5825166E+007	5.4541396E+007	5.6790844E+007	-7.3819931E+001	5.600000000000000E+001
5.0112231E+002	2.2754560E+007	6.5551108E+007	6.9388168E+007	-7.0856728E+001	5.600000000000000E+001
3.9808899E+002	3.1275032E+007	7.8495664E+007	8.4496728E+007	-6.8276176E+001	5.600000000000000E+001
3.1631589E+002	4.5048632E+007	9.0798568E+007	1.0135955E+008	-6.3612236E+001	5.600000000000000E+001
2.5120601E+002	6.2578860E+007	1.0560317E+008	1.2275237E+008	-5.9349651E+001	5.600000000000000E+001
1.9955261E+002	8.1377536E+007	1.1347787E+008	1.3964072E+008	-5.4354839E+001	5.600000000000000E+001
1.5852898E+002	1.0286594E+008	1.2198743E+008	1.5956922E+008	-4.9860729E+001	5.600000000000000E+001
1.2592673E+002	1.2362151E+008	1.2541781E+008	1.7610197E+008	-4.5413261E+001	5.600000000000000E+001
9.9968163E+001	1.4985307E+008	1.2768602E+008	1.9687474E+008	-4.0433479E+001	5.600000000000000E+001
7.9415733E+001	1.6838218E+008	1.2895566E+008	2.1208989E+008	-3.7446735E+001	5.600000000000000E+001
6.3082275E+001	5.9907856E+007	1.4576922E+007	6.1655800E+007	-1.3675589E+001	5.600000000000000E+001
5.0112232E+001	2.1551179E+008	1.3133359E+008	2.5237640E+008	-3.1358267E+001	5.600000000000000E+001
3.9808899E+001	2.3511870E+008	1.2946924E+008	2.6840843E+008	-2.8839590E+001	5.600000000000000E+001
3.1629576E+001	2.5882416E+008	9.8084400E+007	2.7678602E+008	-2.0754780E+001	5.600000000000000E+001
2.5120600E+001	2.7574541E+008	1.2431350E+008	3.0247210E+008	-2.4267141E+001	5.600000000000000E+001
1.9955261E+001	3.0068240E+008	1.0832059E+008	3.1959859E+008	-1.9811516E+001	5.600000000000000E+001
1.5846863E+001	2.9938883E+008	1.1684654E+008	3.2138262E+008	-2.1319883E+001	5.600000000000000E+001
1.2587234E+001	3.4160320E+008	9.4279552E+007	3.5437462E+008	-1.5429049E+001	5.600000000000000E+001
9.9968157E+000	3.5054653E+008	8.6661712E+007	3.6109987E+008	-1.3886171E+001	5.600000000000000E+001
7.9395618E+000	3.6035926E+008	7.8737480E+007	3.6886093E+008	-1.2325262E+001	5.600000000000000E+001
6.3131294E+000	3.7108205E+008	6.7754688E+007	3.7721690E+008	-1.0347471E+001	5.600000000000000E+001
5.0128322E+000	3.7837174E+008	5.7647912E+007	3.8273811E+008	-8.6628428E+000	5.600000000000000E+001
3.9819028E+000	3.8905507E+008	5.2386472E+007	3.9256618E+008	-7.6687818E+000	5.600000000000000E+001
3.1603944E+000	3.9026179E+008	4.1572964E+007	3.9246986E+008	-6.0805492E+000	5.600000000000000E+001
2.5108454E+000	3.8174230E+008	2.4534236E+007	3.8252989E+008	-3.6772909E+000	5.600000000000000E+001
1.9955261E+000	3.9983792E+008	2.6585810E+007	4.0072080E+008	-3.8040812E+000	5.600000000000000E+001
1.5840454E+000	4.0116480E+008	2.1973838E+007	4.0176614E+008	-3.1352484E+000	5.600000000000000E+001
1.2595726E+000	4.0416394E+008	1.5011290E+007	4.0444262E+008	-2.1270785E+000	5.600000000000000E+001
1.0004489E+000	4.0559939E+008	7.5858925E+006	4.0567034E+008	-1.0714734E+000	5.600000000000000E+001
1.0000193E+006	2.2707814E+004	6.8965945E+004	7.2608172E+004	-7.1775291E+001	5.700000000000000E+001
7.9432600E+005	3.2458982E+004	7.4867102E+004	8.1600664E+004	-6.6560631E+001	5.700000000000000E+001
6.3095688E+005	4.1867617E+004	8.1239672E+004	9.1393555E+004	-6.2735268E+001	5.700000000000000E+001
5.0119131E+005	5.0050066E+004	8.8370523E+004	1.0155963E+005	-6.0474255E+001	5.700000000000000E+001
3.9810538E+005	5.6823980E+004	9.8382453E+004	1.1361370E+005	-5.9990025E+001	5.700000000000000E+001
3.1623041E+005	6.2972789E+004	1.1119277E+005	1.2778656E+005	-6.0475437E+001	5.700000000000000E+001
2.5119134E+005	6.7948953E+004	1.2737468E+005	1.4436541E+005	-6.1921982E+001	5.700000000000000E+001
1.9952144E+005	7.3543883E+004	1.4954220E+005	1.6664805E+005	-6.3812340E+001	5.700000000000000E+001
1.5848630E+005	7.8897609E+004	1.7805825E+005	1.9475516E+005	-6.6101868E+001	5.700000000000000E+001
1.2588864E+005	8.5552320E+004	2.1484084E+005	2.3124833E+005	-6.8286934E+001	5.700000000000000E+001
1.0001951E+005	9.2837992E+004	2.6305106E+005	2.7895297E+005	-7.0560654E+001	5.700000000000000E+001
7.9433578E+004	1.0134061E+005	3.1981100E+005	3.3548322E+005	-7.2417809E+001	5.700000000000000E+001
6.3095688E+004	1.1327034E+005	3.9218084E+005	4.0821072E+005	-7.3890137E+001	5.700000000000000E+001
5.0117172E+004	8.8115523E+004	4.8756831E+005	4.9546666E+005	-7.9755829E+001	5.700000000000000E+001
3.9814441E+004	9.5816641E+004	6.0798806E+005	6.1549194E+005	-8.1044060E+001	5.700000000000000E+001
3.1621082E+004	1.0421641E+005	7.5848981E+005	7.6561600E+005	-8.2176552E+001	5.700000000000000E+001
2.5117180E+004	1.1672143E+005	9.5176425E+005	9.5889469E+005	-8.3008331E+001	5.700000000000000E+001
1.9951164E+004	1.3263659E+005	1.1825543E+006	1.1899694E+006	-8.3600388E+001	5.700000000000000E+001
1.5849604E+004	1.5907430E+005	1.4863529E+006	1.4948410E+006	-8.3891273E+001	5.700000000000000E+001
1.2587890E+004	1.9424258E+005	1.8421950E+006	1.8524073E+006	-8.3980927E+001	5.700000000000000E+001
1.0019525E+004	2.5952523E+005	2.3137615E+006	2.3282710E+006	-8.3600113E+001	5.700000000000000E+001
8.0808101E+003	3.4345238E+005	2.8461375E+006	2.8667853E+006	-8.3119209E+001	5.700000000000000E+001
6.4205449E+003	4.6411078E+005	3.5245750E+006	3.5550005E+006	-8.2498535E+001	5.700000000000000E+001
5.0116030E+003	1.2276489E+006	6.9571175E+006	7.0646025E+006	-7.9992645E+001	5.700000000000000E+001
3.9812698E+003	1.7193073E+006	8.5840060E+006	8.7544950E+006	-7.8673988E+001	5.700000000000000E+001
3.1630396E+003	2.4573563E+006	1.0531318E+007	1.0814216E+007	-7.6865723E+001	5.700000000000000E+001
2.5124102E+003	3.5083703E+006	1.2814421E+007	1.3286009E+007	-7.4688599E+001	5.700000000000000E+001
1.9956379E+003	4.8855060E+006	1.5350853E+007	1.6109527E+007	-7.2346001E+001	5.700000000000000E+001
1.5844926E+003	6.6547025E+006	1.8054890E+007	1.9242248E+007	-6.9767036E+001	5.700000000000000E+001
1.2587904E+003	8.7324700E+006	2.1029918E+007	2.2770892E+007	-6.7449806E+001	5.700000000000000E+001
9.9968164E+002	1.1070373E+007	2.4164444E+007	2.6579570E+007	-6.5386230E+001	5.700000000000000E+001
7.9423932E+002	1.0926730E+007	4.4542800E+007	4.5863432E+007	-7.6217026E+001	5.700000000000000E+001
6.3100977E+002	1.5862558E+007	5.4383984E+007	5.6650140E+007	-7.3739250E+001	5.700000000000000E+001
5.0112231E+002	2.2477336E+007	6.5302972E+007	6.9063080E+007	-7.1006493E+001	5.700000000000000E+001
3.9808899E+002	3.2036278E+007	7.6627416E+007	8.3054704E+007	-6.7311241E+001	5.700000000000000E+001
3.1631589E+002	4.4874924E+007	9.0553400E+007	1.0106274E+008	-6.3638683E+001	5.700000000000000E+001
